"ID","Date","NDVI","Satellite"
94312,2019-02-21,-0.00768911055694094,"S2"
94312,2019-02-21,-0.00816241105064878,"S2"
94312,2019-03-03,-0.0358503248935694,"S2"
94312,2019-03-03,-0.0362409969132274,"S2"
94312,2019-03-18,0.244114002478315,"S2"
94312,2019-03-18,0.295298950251027,"S2"
94312,2019-03-18,0.289426523297491,"L8"
94312,2019-03-23,0.194373401534527,"S2"
94312,2019-03-23,0.195931797786419,"S2"
94312,2019-04-02,0.163252889880349,"S2"
94312,2019-04-02,0.162926018287614,"S2"
94312,2019-04-19,0.235278722847422,"L8"
94312,2019-04-19,0.232827373295601,"L8"
94312,2019-05-05,0.253932584269663,"L8"
94312,2019-05-05,0.254275301373703,"L8"
94312,2019-05-22,0.22093023255814,"S2"
94312,2019-05-22,0.221945137157107,"S2"
94312,2019-06-06,0.312279151943463,"L8"
94312,2019-06-06,0.316750342309448,"L8"
94312,2019-07-08,0.889773679798826,"L8"
94312,2019-07-08,0.890474192194712,"L8"
94312,2019-07-16,0.897626112759644,"S2"
94312,2019-07-16,0.896577380952381,"S2"
94312,2019-07-24,0.912270062664241,"L8"
94312,2019-07-24,0.90581605956933,"L8"
94312,2019-07-26,0.892821435712857,"S2"
94312,2019-07-26,0.896233974358974,"S2"
94312,2019-07-31,0.862528560548363,"S2"
94312,2019-07-31,0.875212705615428,"S2"
94312,2019-08-05,0.885273028130171,"S2"
94312,2019-08-05,0.906111111111111,"S2"
94312,2019-08-09,0.918426501035197,"L8"
94312,2019-08-09,0.91895314478683,"L8"
94312,2019-08-20,0.917892425905598,"S2"
94312,2019-08-20,0.917928461707264,"S2"
94312,2019-08-30,0.87486833789762,"S2"
94312,2019-08-30,0.850340136054422,"S2"
94312,2019-09-04,0.866421004145555,"S2"
94312,2019-09-04,0.872103799814643,"S2"
94312,2019-09-24,0.458111973845525,"S2"
94312,2019-09-24,0.464858199753391,"S2"
94312,2019-09-26,0.499095840867993,"L8"
94312,2019-09-26,0.500503524672709,"L8"
94312,2019-10-14,0.252637423653526,"S2"
94312,2019-10-14,0.255141745414119,"S2"
94312,2019-10-24,0.213982050070855,"S2"
94312,2019-10-24,0.20891364902507,"S2"
94312,2019-10-29,0.156799755239406,"S2"
94312,2019-10-29,0.139478558199174,"S2"
94312,2019-11-08,0.173873380769933,"S2"
94312,2019-11-08,0.19647577092511,"S2"
94312,2019-11-23,0.219217970049917,"S2"
94312,2019-11-23,0.215770302121277,"S2"
94312,2019-12-03,0.203154977616713,"S2"
94312,2019-12-03,0.206194314806958,"S2"
94312,2019-12-08,0.200617283950617,"S2"
94312,2019-12-08,0.20545746388443,"S2"
94529,2019-01-06,0.423611111111111,"S2"
94529,2019-01-26,0.432811211871393,"S2"
94529,2019-01-26,0.422576584137642,"S2"
94529,2019-02-18,0.236489407695633,"L8"
94529,2019-02-18,0.236363636363636,"L8"
94529,2019-02-25,0.304964539007092,"S2"
